Country,Category,Description,Units,Year,Month,Quantity,Value,M2
Dominican Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,10,3455,475652,69446
Dominican Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,11,2171,311286,43637
Dominican Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,12,858,181252,17246
Ecuador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,2,105,16183,2111
Ecuador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,4,150,2582,3015
Ecuador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,5,93,13938,1869
Ecuador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,6,35,5250,704
Ecuador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,7,187,13381,3759
Ecuador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,8,115,17300,2312
Ecuador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,9,78,9980,1568
Ecuador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,10,13,3925,261
Ecuador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,12,93,13900,1869
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,1,2232,337137,44863
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,2,3957,177173,79536
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,3,1523,163242,30612
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,4,493,56638,9909
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,5,2477,393107,49788
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,6,6464,587212,129926
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,7,1486,218943,29869
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,8,3133,225250,62973
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,9,3124,355056,62792
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,10,25127,1991406,505053
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,11,2386,233943,47959
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,12,1739,189661,34954
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,1,17126,1109014,344233
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,2,8093,551246,162669
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,3,14684,999802,295148
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,4,5208,369873,104681
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,5,5436,383929,109264
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,6,10650,724504,214065
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,7,9420,582353,189342
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,8,8117,553590,163152
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,9,8124,586377,163292
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,10,3284,241835,66008
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,11,16765,1160740,336977
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,12,12880,798639,258888
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,1,165,80851,3317
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,2,172,80750,3457
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,3,126,67228,2533
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,4,115,60576,2312
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,5,67,34285,1347
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,6,76,37849,1528
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,7,132,66781,2653
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,8,287,136334,5769
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,9,245,131146,4925
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,10,132,67447,2653
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,11,270,104018,5427
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,12,156,75957,3136
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,1,17380,1278448,349338
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,2,10634,1027570,213743
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,3,10994,740431,220979
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,4,18208,1449120,365981
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,5,26137,1610841,525354
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,6,12007,814132,241341
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,7,24675,1963239,495968
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,8,18011,1370665,362021
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,9,24006,1928743,482521
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,10,13913,1041541,279651
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,11,17496,1365110,351670
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,12,26918,1850362,541052
Federated States of Mic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,2,1,1046,20
Federated States of Mic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,5,1,1320,20
Federated States of Mic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,7,2,2249,40
Fiji,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,5,1729,186297,34753
Fiji,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,11,20,6815,402
Fiji,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,12,645,76616,12965
Finland,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,6,1,1090,20
Finland,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,12,1,364,20
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,1,1346,357139,27055
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,2,917,366507,18432
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,3,804,466300,16160
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,4,623,372801,12522
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,5,851,257447,17105
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,6,1760,282256,35376
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,7,2233,469039,44883
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,8,2182,474955,43858
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,9,3140,455958,63114
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,10,3975,696702,79898
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,11,1492,329056,29989
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,12,3061,417601,61526
French West Indies,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,8,4,5342,80
Georgia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,2,1,2383,20
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,1,62,8409,1246
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,2,31,18843,623
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,3,36,14635,724
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,4,14,5807,281
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,5,62,7207,1246
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,6,58,7285,1166
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,7,95,14070,1910
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,8,125,12411,2513
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,9,93,53109,1869
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,10,47,11688,945
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,11,369,117003,7417
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,12,177,13454,3558
Ghana,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,1,17,2121,342
Ghana,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,3,12,1504,241
Ghana,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,4,63,3365,1266
Ghana,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,5,12,1065,241
Ghana,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,6,16,2673,322
Ghana,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,7,33,800,663
Ghana,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,8,8,1171,161
Ghana,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,9,5,1165,101
Ghana,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,10,96,3584,1930
Ghana,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,12,14,2920,281
Greece,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,3,1,299,20
Greece,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,4,11,5196,221
Greece,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,8,3,1022,60
Greece,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,9,7,4437,141
Greece,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,10,1,424,20
Greece,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,11,10,3301,201
Greece,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,12,3,1538,60
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,1,310,79848,6231
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,2,101,10495,2030
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,3,249,13431,5005
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,4,571,79096,11477
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,5,281,40698,5648
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,6,208,25636,4181
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,7,287,24181,5769
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,8,188,17605,3779
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,9,109,16023,2191
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,10,107,14265,2151
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,11,264,33656,5306
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,12,72,8234,1447
Haiti,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,1,1884,147810,37868
Haiti,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,2,2946,254572,59215
Haiti,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,3,3061,235921,61526
Haiti,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,4,4564,357429,91736
Haiti,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,5,3169,278373,63697
Haiti,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,6,3213,253839,64581
Haiti,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,7,3709,288785,74551
Haiti,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,8,3958,330620,79556
Haiti,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,9,3631,266941,72983
Haiti,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,10,3915,333202,78692
Haiti,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,11,2901,238382,58310
Haiti,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,12,3200,224624,64320
Honduras,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,1,21315,3047456,428432
Honduras,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,2,19191,3353831,385739
Honduras,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,3,22260,4556185,447426
Honduras,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,4,17854,3325356,358865
Honduras,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,5,27528,4517895,553313
Honduras,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,6,17742,3511397,356614
Honduras,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,7,35438,4510881,712304
Honduras,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,8,15602,2982392,313600
Honduras,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,9,17841,3503629,358604
Honduras,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,10,15713,3137121,315831
Honduras,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,11,20074,4136915,403487
Honduras,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,12,21427,3902860,430683
Hong Kong,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,1,668,232500,13427
Hong Kong,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,2,522,175604,10492
Hong Kong,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,3,163,57829,3276
Hong Kong,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,4,489,239350,9829
Hong Kong,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,5,159,95052,3196
Hong Kong,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,6,455,136284,9146
Hong Kong,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,7,139,93879,2794
Hong Kong,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,8,145,79097,2915
Hong Kong,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,9,130,70371,2613
Hong Kong,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,10,151,109496,3035
Hong Kong,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,11,150,105588,3015
Hong Kong,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,12,441,107266,8864
Hungary,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,1,37,33407,744
Hungary,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,2,44,27563,884
Hungary,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,3,49,42045,985
Hungary,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,4,19,13568,382
Hungary,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,5,8,17420,161
Hungary,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,6,2,2078,40
Hungary,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,7,41,26963,824
Hungary,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,8,56,54709,1126
Hungary,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,9,3,3524,60
Hungary,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,10,11,8871,221
Hungary,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,11,55,4966,1106
Hungary,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,12,51,36883,1025
Iceland,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,12,1,337,20
India,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,1,282135,24147388,5670914
India,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,2,217540,18413741,4372554
India,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,3,271649,21407343,5460145
India,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,4,261697,20657711,5260110
India,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,5,306323,23694464,6157092
India,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,6,313542,27592415,6302194
India,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,7,322400,28390731,6480240
India,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,8,343401,29935180,6902360
India,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,9,355309,28685110,7141711
India,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,10,298479,25863570,5999428
India,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,11,156362,14017434,3142876
India,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,12,191265,15482670,3844427
Indonesia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,1,119547,11230359,2402895
Indonesia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,2,102168,9885626,2053577
Indonesia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,3,139198,13921190,2797880
Indonesia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,4,112814,11145128,2267561
Indonesia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,5,90531,9284627,1819673
Indonesia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,6,113282,12978346,2276968
Indonesia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,7,137229,14415926,2758303
Indonesia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,8,154869,13772509,3112867
Indonesia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,9,126430,13630385,2541243
Indonesia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,10,131492,12449485,2642989
Indonesia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,11,81722,9172779,1642612
Indonesia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,12,95485,10877001,1919249
Iraq,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,7,8,450,161
Ireland,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,1,4,1379,80
Ireland,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,8,30,1920,603
Ireland,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,11,2,4284,40
Israel,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,1,7,4997,141
Israel,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,2,7,1275,141
Israel,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,3,2,2402,40
Israel,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,4,23,5165,462
Israel,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,5,328,16972,6593
Israel,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,7,1,958,20
Israel,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,8,2,275,40
Israel,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,11,2,499,40
Italy,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,1,6973,3813502,140157
Italy,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,2,13124,4594429,263792
Italy,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,3,10604,4186734,213140
Italy,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,4,8512,3535007,171091
Italy,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,5,20138,5197979,404774
Italy,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,6,13954,4998486,280475
Italy,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,7,12967,5017012,260637
Italy,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,8,10920,4207138,219492
Italy,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,9,12102,3507255,243250
Italy,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,10,9740,4233109,195774
Italy,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,11,8303,4115978,166890
Italy,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,12,7945,4047558,159695
Japan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,1,737,206096,14814
Japan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,2,944,284665,18974
Japan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,3,3847,607454,77325
Japan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,4,633,254161,12723
Japan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,5,458,237557,9206
Japan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,6,305,175098,6131
Japan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,7,437,306322,8784
Japan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,8,502,342113,10090
Japan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,9,1403,356129,28200
Japan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,10,348,229052,6995
Japan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,11,786,216623,15799
Japan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,12,107,93948,2151
Jordan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,3,677,86084,13608
Jordan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,4,48,6434,965
Jordan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,5,3333,674329,66993
Jordan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,6,1618,339762,32522
Jordan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,7,2537,538539,50994
Jordan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,8,1400,93576,28140
Jordan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,10,42,12248,844
Jordan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,11,5,463,101
Jordan,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,12,1,272,20
Kenya,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,1,32571,2499533,654677
Kenya,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,2,12169,820961,244597
Kenya,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,3,19883,1480902,399648
Kenya,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,4,10326,783610,207553
Kenya,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,5,12009,928556,241381
Kenya,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,6,19865,1320043,399287
Kenya,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,7,26232,1654023,527263
Kenya,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,8,18682,968441,375508
Kenya,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,9,5424,403472,109022
Kenya,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,10,9676,672139,194488
Kenya,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,11,1388,103842,27899
Kenya,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,12,19065,1417922,383207
Kuwait,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,8,1,1000,20
Laos,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,1,3,830,60
Laos,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,3,544,115183,10934
Laos,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,4,85,19961,1709
Laos,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,5,69,24175,1387
Laos,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,6,1005,231479,20201
Laos,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,7,302,72054,6070
Laos,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,8,3,1452,60
Laos,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,9,50,22328,1005
Laos,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,10,4,2124,80
Laos,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,11,23,8158,462
Laos,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,12,286,66842,5749
Latvia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,2,7,2113,141
Latvia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,3,12,7878,241
Latvia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,4,1,285,20
Latvia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,5,8,4567,161
Latvia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,6,1,276,20
Latvia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2023,8,2,1764,40
